id,name,location,background,incomeLevel,personalityType,tier,isGraduate,avatarUrl
658,"Danielle K.","Durham, NC","therapist","$4.5K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppeon00146um9qkd6wmg0.png"
659,"Evelyn D.","Shreveport, LA","empty nester","$12.4K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppf9600166um9m9r4vyzl.png"
660,"Angela M.","Honolulu, HI","social worker","$6.4K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppftg00186um9ikmiufs9.png"
661,"Crystal T.","Baltimore, MD","research scientist","$4.3K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppgyo001c6um9k2up6h1a.png"
662,"Nancy A.","Miami, FL","pilates instructor","$13.2K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpphja001e6um9wnw6tzyy.png"
663,"Cheryl G.","Des Moines, IA","professor","$4.8K/mo","buyer",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppi3s001g6um9hr81e7v2.png"
664,"Tanya E.","Portland, OR","educator","$8.9K/mo","leader",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppiom001i6um9h0f4n11h.png"
665,"Jennifer N.","Jacksonville, FL","medical assistant","$10.8K/mo","questioner",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppjzx001m6um9clnlqgxf.png"
666,"Robin L.","Irvine, CA","corporate","$10.2K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppkpv001o6um97dj3bxvl.png"
667,"Carol M.","Bakersfield, CA","CNA","$6.5K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppmp3001u6um9iqkbh0ed.png"
668,"Elizabeth A.","Charlotte, NC","physical therapist","$8.1K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppnua001y6um95i0s5yy0.png"
669,"Mary N.","Fresno, CA","marketing","$5.1K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppoeu00206um9cqojcwd5.png"
670,"Dawn H.","Nashville, TN","massage therapist","$5.2K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppqou00286um935s4i68f.png"
671,"Tina A.","Providence, RI","school counselor","$8.6K/mo","leader",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppr9i002a6um9raj0yycd.png"
672,"Doris P.","Spokane, WA","professor","$6.5K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpprue002c6um9gd9ytsxt.png"
673,"Jessica D.","Bakersfield, CA","engineer","$4.2K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppshy002e6um9c4hbnfdq.png"
674,"Christina W.","Tampa, FL","CNA","$5.5K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppt2j002g6um930y0gjqx.png"
675,"Kristin J.","Scottsdale, AZ","corporate","$6.4K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpptn9002i6um9i9hvawv7.png"
676,"Jean N.","Denver, CO","stay-at-home mom","$4.2K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppu80002k6um9cugcdsk7.png"
677,"Diane P.","Cleveland, OH","research scientist","$6.9K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpput8002m6um9fywlc919.png"
678,"Susan W.","Memphis, TN","CNA","$10.2K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppwd0002q6um9knzf0586.png"
679,"Teresa B.","Minneapolis, MN","marketing","$7.9K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppx66002s6um9w2nwddec.png"
680,"Evelyn F.","Lubbock, TX","professor","$8.2K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppxrx002u6um911dhpulz.png"
681,"Jean P.","Chicago, IL","yoga instructor","$4.2K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppyko002w6um9uupv0dw0.png"
682,"Stephanie D.","Bakersfield, CA","mom","$6.1K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppz6u002y6um9uhseolxd.png"
683,"Tammy C.","Des Moines, IA","grandma","$11.1K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktppzs200306um9z9yoaqih.png"
684,"Elizabeth S.","Pittsburgh, PA","physical therapist","$5.6K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq0ek00326um9efpgym2x.png"
685,"Diana H.","Des Moines, IA","medical assistant","$6.4K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq0zv00346um95egggy4q.png"
686,"Doris H.","Cincinnati, OH","psychologist","$10.2K/mo","questioner",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq1mc00366um9asi3qhhg.png"
687,"Laura F.","Baltimore, MD","RN","$8.2K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq27l00386um9kqjbkdk3.png"
688,"Tracy G.","Raleigh, NC","social worker","$6.2K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq2tz003a6um9bi8zpi6x.png"
689,"Diane T.","Spokane, WA","RN","$6.4K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq3fc003c6um93nq6in4o.png"
690,"Patricia F.","Virginia Beach, VA","yoga instructor","$7.1K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq41l003e6um9yisydzus.png"
691,"Sherry W.","Sacramento, CA","healthcare admin","$10.8K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq4n1003g6um9erdwe80v.png"
692,"Evelyn K.","Orlando, FL","educator","$6.9K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq6gx003m6um94vn47wl9.png"
693,"Kristin S.","Miami, FL","social worker","$6.7K/mo","buyer",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq73x003o6um981j7s6o4.png"
694,"Amanda J.","Durham, NC","admin","$8.9K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq7tk003q6um99e1k5agv.png"
695,"Tammy A.","Providence, RI","marketing","$13.2K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq8hs003s6um9x2u1znup.png"
696,"Nancy B.","Des Moines, IA","teacher","$4.5K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpq9ud003w6um9keb82l8m.png"
697,"Frances N.","Knoxville, TN","yoga instructor","$12.1K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqaij003y6um9dylpbk5p.png"
698,"Carol T.","Birmingham, AL","lab tech","$5.4K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqb9200406um9hrvpza73.png"
699,"Tammy B.","Pittsburgh, PA","EMT","$10.2K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqbvz00426um9bzsrkig9.png"
700,"Betty G.","Salt Lake City, UT","CNA","$9.5K/mo","struggler",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqd0z00466um9uas5vdwo.png"
701,"Brittany L.","Riverside, CA","military spouse","$7.2K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqdlx00486um9vizjd9at.png"
702,"Melissa K.","Memphis, TN","mom","$6.2K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqeqa004c6um944prycp4.png"
703,"Kimberly L.","Las Vegas, NV","empty nester","$4.5K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqfak004e6um93ao15yk3.png"
704,"Tammy L.","Omaha, NE","engineer","$4.3K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqfuu004g6um9kifbcbjl.png"
705,"Rebecca W.","Savannah, GA","psychologist","$7.6K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqgf5004i6um9dcu3vh69.png"
706,"Christina H.","Knoxville, TN","healthcare admin","$12.4K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqgzc004k6um93hia0y0t.png"
707,"Tammy S.","Modesto, CA","mom","$10.8K/mo","leader",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqhjv004m6um9phme0iu2.png"
708,"Deborah H.","Laredo, TX","nurse","$5.7K/mo","struggler",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqi42004o6um9tbji3cvh.png"
709,"Martha N.","Pittsburgh, PA","admin","$9.7K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqj8v004s6um9b2c1c0qn.png"
710,"Andrea G.","Birmingham, AL","chiropractor","$10.2K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqjtm004u6um9gjfg09eh.png"
711,"Janet D.","Shreveport, LA","therapist","$6.2K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqki1004w6um9z7i777ke.png"
712,"Lisa L.","Louisville, KY","engineer","$11.1K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpql6c004y6um99fjgonn9.png"
713,"Tammy J.","Orlando, FL","healthcare admin","$5.1K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqlro00506um9xu2vkbf5.png"
714,"Martha S.","Sacramento, CA","dietitian","$5.4K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqme100526um9841jxhhj.png"
715,"Robin F.","Memphis, TN","school counselor","$7.8K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqmzd00546um9rf7dldg3.png"
716,"Laura G.","Laredo, TX","research scientist","$5.2K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqnlw00566um9xqcwc3up.png"
717,"Sarah W.","Laredo, TX","healthcare admin","$6.2K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqo9t00586um9iu6h4o3x.png"
718,"Teresa C.","Boise, ID","dental hygienist","$6.4K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqoyp005a6um98j95aim3.png"
719,"Gina F.","Fort Worth, TX","esthetician","$5.5K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqqao005e6um9wlbmh8nn.png"
720,"Teresa R.","Chesapeake, VA","nurse","$5.2K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqrif005i6um9phupmk0b.png"
721,"Dorothy C.","Reno, NV","teacher","$4.9K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpquj3005s6um9gu40knyp.png"
722,"Laura S.","Tampa, FL","military spouse","$4.9K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqvqr005w6um9n15kkik1.png"
723,"Kristin A.","Birmingham, AL","massage therapist","$6.2K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqybd00626um979j8uoi0.png"
724,"Brenda A.","Durham, NC","pharmacist","$4.8K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpqzti00666um9zaqi9b00.png"
725,"Melissa L.","Madison, WI","dietitian","$4.5K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpr0z4006a6um9q4fx0zpw.png"
726,"Karen N.","Boise, ID","corporate","$6.8K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpr3d5006i6um92rrfdhw4.png"
727,"Heather W.","Worcester, MA","professor","$10.8K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpr4qn006m6um9rgeqcb6v.png"
728,"Brenda F.","Cincinnati, OH","pharmacist","$4.6K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpr5vo006q6um9oj8adhbv.png"
729,"Sarah H.","St. Louis, MO","healthcare admin","$8.5K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpr6g4006s6um9abfb543e.png"
730,"Donna M.","Chandler, AZ","mom","$10.2K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpr9m200726um9r07846vc.png"
731,"Jean L.","Newark, NJ","accountant","$6.8K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprb4a00766um9tjcqab9v.png"
732,"Kelly F.","Laredo, TX","esthetician","$8.6K/mo","buyer",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprbpf00786um90kt2pyuk.png"
733,"Deborah S.","Scottsdale, AZ","yoga instructor","$13.2K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprdfp007e6um9u64jbvh1.png"
734,"Julie T.","Minneapolis, MN","mom","$12.1K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpre0a007g6um9ef2tbgly.png"
735,"Cheryl S.","Raleigh, NC","admin","$8.6K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprel1007i6um98w8z87db.png"
736,"Joyce T.","Bakersfield, CA","teacher","$10.2K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprf5g007k6um91kwc0hat.png"
737,"Julie M.","Baton Rouge, LA","yoga instructor","$11.2K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprfq0007m6um9ck8hc03g.png"
738,"Sarah N.","Raleigh, NC","pilates instructor","$11.1K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprgct007o6um9uzx34zuo.png"
739,"Catherine R.","Modesto, CA","lab tech","$4.3K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprgyd007q6um9ydktkn8c.png"
740,"Carolyn B.","Long Beach, CA","research scientist","$5.9K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprhl4007s6um9t01yqxno.png"
741,"Monica S.","Baton Rouge, LA","massage therapist","$5.8K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpriq4007w6um9jil590uz.png"
742,"Paula P.","Laredo, TX","CNA","$4.2K/mo","questioner",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprjab007y6um9d0wg49ug.png"
743,"Susan G.","Memphis, TN","physical therapist","$5.1K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprjuv00806um9gfeainyg.png"
744,"Alice W.","Riverside, CA","realtor","$5.6K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprkf300826um9p9idh3hc.png"
745,"Heather J.","Sacramento, CA","healthcare admin","$9.4K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprl6g00846um9cboe8vn4.png"
746,"Frances E.","Kansas City, MO","chiropractor","$5.8K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprlva00866um9t3r2v78m.png"
747,"Lisa D.","Louisville, KY","grandma","$7.5K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprmj200886um9fdl3l8bq.png"
748,"Michelle C.","Birmingham, AL","military spouse","$7.6K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprn78008a6um9teoa511a.png"
749,"Dorothy B.","Riverside, CA","NP","$5.5K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprnvc008c6um9prqm1qsw.png"
750,"Betty T.","Las Vegas, NV","yoga instructor","$10.2K/mo","questioner",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktproom008e6um9nhkops2q.png"
751,"Mary J.","Baton Rouge, LA","medical assistant","$7.5K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprpa0008g6um9dlf69f6g.png"
752,"Jean S.","Chesapeake, VA","school counselor","$6.7K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprqhq008k6um9yt71g1y4.png"
753,"Crystal S.","Chandler, AZ","grandma","$6.2K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprr3x008m6um9hyz292zn.png"
754,"Wendy L.","Savannah, GA","lab tech","$4.6K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprrp8008o6um9x6g98i6g.png"
755,"Jessica L.","St. Louis, MO","teacher","$9.8K/mo","leader",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprsbo008q6um9ire4zfqj.png"
756,"Deborah B.","Riverside, CA","corporate","$7.6K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprtje008u6um9uwwlus92.png"
757,"Angela E.","Baltimore, MD","yoga instructor","$8.7K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpru4x008w6um9wzefcbqw.png"
758,"Elizabeth P.","Newark, NJ","esthetician","$11.2K/mo","questioner",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprut4008y6um9r9k7iidh.png"
759,"Evelyn G.","Fresno, CA","esthetician","$5.2K/mo","questioner",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprvdu00906um9u4dy4yn6.png"
760,"Shannon H.","San Diego, CA","massage therapist","$12.4K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprvyr00926um923jubazr.png"
761,"Monica D.","Grand Rapids, MI","school counselor","$10.3K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprwjz00946um9rvpicamj.png"
762,"Robin R.","Charlotte, NC","military spouse","$10.8K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprx6e00966um9bz3eug6f.png"
763,"Robin E.","Boise, ID","military spouse","$6.9K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprxuf00986um9jrqwhpwy.png"
764,"Alice D.","Spokane, WA","lab tech","$5.6K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpryky009a6um9vcfqt778.png"
765,"Kathleen N.","Indianapolis, IN","esthetician","$9.8K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktprzdu009c6um90qn8rqdf.png"
766,"Patricia N.","Kansas City, MO","accountant","$10.8K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps028009e6um9khkjp4wf.png"
767,"Karen S.","Tucson, AZ","psychologist","$4.7K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps0ml009g6um9mgtod8s9.png"
768,"Betty E.","Memphis, TN","massage therapist","$8.6K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps17o009i6um9ltqe9vuo.png"
769,"Monica H.","San Diego, CA","nutritionist","$8.7K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps1rz009k6um9qcschp1u.png"
770,"Christine C.","St. Louis, MO","nurse","$12.1K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps2dc009m6um9k32wh8cw.png"
771,"Carla H.","Memphis, TN","dental hygienist","$7.1K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps2za009o6um9plh5f5fy.png"
772,"Ashley W.","Bakersfield, CA","educator","$6.4K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps44w009s6um9c12mxh00.png"
773,"Barbara A.","Modesto, CA","dental hygienist","$7.2K/mo","buyer",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps4pg009u6um9x9x9b0e5.png"
774,"Danielle P.","Charlotte, NC","single mom","$5.7K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps5wj009y6um9o1fcgnlj.png"
775,"Jean H.","Des Moines, IA","dental hygienist","$6.9K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps6jf00a06um96wwk8vde.png"
776,"Janet T.","Long Beach, CA","stay-at-home mom","$6.9K/mo","buyer",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps7ai00a26um9twahktdq.png"
777,"Teresa H.","Boise, ID","empty nester","$4.1K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps7vq00a46um9mdqynema.png"
778,"Donna H.","Atlanta, GA","massage therapist","$6.8K/mo","leader",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktps9pw00aa6um9la8b98u8.png"
779,"Patricia T.","Bakersfield, CA","medical assistant","$8.9K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsac600ac6um97wwvwiof.png"
780,"Linda J.","Boston, MA","grandma","$10.2K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsb2i00ae6um9m4xo6rxn.png"
781,"Susan L.","Las Vegas, NV","esthetician","$5.2K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsbnw00ag6um94nep06r9.png"
782,"Amanda W.","Sacramento, CA","physical therapist","$8.2K/mo","leader",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsca800ai6um95i3pt20l.png"
783,"Margaret R.","Oklahoma City, OK","lab tech","$5.5K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpscyi00ak6um9xs9hiv7k.png"
784,"Alice K.","Charleston, SC","single mom","$7.8K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsdov00am6um9gattzln6.png"
785,"Kimberly M.","Seattle, WA","realtor","$6.5K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsed200ao6um97gdqrej3.png"
786,"Cheryl A.","Columbus, OH","military spouse","$9.1K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsez800aq6um9b1a4jru1.png"
787,"Barbara M.","Boston, MA","corporate","$6.2K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsfkv00as6um9s9r4o2vc.png"
788,"Angela H.","Indianapolis, IN","HR","$9.5K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsgs800aw6um9qypixe1c.png"
789,"Cheryl T.","Providence, RI","pharmacist","$4.2K/mo","leader",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpshej00ay6um9od4vvxbp.png"
790,"Teresa L.","Modesto, CA","admin","$4.2K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsim800b26um95t3zsfg2.png"
